,Feature,Rank,Median_Total_Costs,Original_Category,Count
2236,CCS Procedure Code,20,6944.65,138,25
2237,CCS Procedure Code,21,7086.95,205,307
2238,CCS Procedure Code,22,7113.43,186,27
2239,CCS Procedure Code,23,7115.514999999999,133,1536
2240,CCS Procedure Code,24,7392.76,179,6916
2241,CCS Procedure Code,25,7463.4,22,5
2242,CCS Procedure Code,26,7552.91,178,1106
2243,CCS Procedure Code,27,7567.66,227,8284
2244,CCS Procedure Code,28,7572.13,132,2249
2245,CCS Procedure Code,29,7608.67,160,10275
2246,CCS Procedure Code,30,7624.215,182,2
2247,CCS Procedure Code,31,7667.675,221,5556
2248,CCS Procedure Code,32,7843.68,196,1251
2249,CCS Procedure Code,33,8001.53,183,3668
2250,CCS Procedure Code,34,8115.55,27,635
2251,CCS Procedure Code,35,8207.56,91,722
2252,CCS Procedure Code,36,8273.265,41,23866
2253,CCS Procedure Code,37,8341.595000000001,231,96242
2254,CCS Procedure Code,38,8388.755000000001,122,468
2255,CCS Procedure Code,39,8392.89,214,2951
2256,CCS Procedure Code,40,8407.875,229,1594
2257,CCS Procedure Code,41,8461.72,201,2397
2258,CCS Procedure Code,42,8471.98,177,9847
2259,CCS Procedure Code,43,8577.025000000001,194,190
2260,CCS Procedure Code,44,8608.1,210,594
2261,CCS Procedure Code,45,8732.66,129,31
2262,CCS Procedure Code,46,8734.675,199,17160
2263,CCS Procedure Code,47,8748.11,29,708
2264,CCS Procedure Code,48,8825.425,225,4742
2265,CCS Procedure Code,49,8932.0,192,309
2266,CCS Procedure Code,50,9031.06,168,9081
2267,CCS Procedure Code,51,9077.75,208,197
2268,CCS Procedure Code,52,9085.7,107,471
2269,CCS Procedure Code,53,9158.91,180,3063
2270,CCS Procedure Code,54,9165.8,80,12614
2271,CCS Procedure Code,55,9177.2,195,897
2272,CCS Procedure Code,56,9188.58,185,349
2273,CCS Procedure Code,57,9199.73,121,48
2274,CCS Procedure Code,58,9228.555,202,6216
2275,CCS Procedure Code,59,9232.28,156,1903
2276,CCS Procedure Code,60,9270.09,106,3
2277,CCS Procedure Code,61,9282.92,81,189
2278,CCS Procedure Code,62,9299.37,113,2119
2279,CCS Procedure Code,63,9422.849999999999,102,5610
2280,CCS Procedure Code,64,9503.35,209,5
2281,CCS Procedure Code,65,9558.56,187,573
2282,CCS Procedure Code,66,9562.765,15,68
2283,CCS Procedure Code,67,9602.12,123,1875
2284,CCS Procedure Code,68,9774.09,10,1742
2285,CCS Procedure Code,69,9782.14,197,2168
2286,CCS Procedure Code,70,9805.665,120,826
2287,CCS Procedure Code,71,9831.91,31,2301
2288,CCS Procedure Code,72,9969.35,23,171
2289,CCS Procedure Code,73,10034.44,134,73357
2290,CCS Procedure Code,74,10055.57,117,487
2291,CCS Procedure Code,75,10096.55,101,4025
2292,CCS Procedure Code,76,10260.51,198,5239
2293,CCS Procedure Code,77,10261.78,19,2271
2294,CCS Procedure Code,78,10265.68,222,59154
2295,CCS Procedure Code,79,10323.63,33,2829
2296,CCS Procedure Code,80,10362.415,5,1386
2297,CCS Procedure Code,81,10404.96,20,141
2298,CCS Procedure Code,82,10507.32,14,73
2299,CCS Procedure Code,83,10533.98,128,521
2300,CCS Procedure Code,84,10561.01,58,25239
2301,CCS Procedure Code,85,10582.16,149,24
2302,CCS Procedure Code,86,10615.51,218,51097
2303,CCS Procedure Code,87,10656.15,108,4875
2304,CCS Procedure Code,88,10778.06,155,1240
2305,CCS Procedure Code,89,10880.689999999999,163,1838
2306,CCS Procedure Code,90,10903.46,18,79
2307,CCS Procedure Code,91,10983.79,125,2463
2308,CCS Procedure Code,92,11003.415,70,28864
2309,CCS Procedure Code,93,11013.9,193,27515
2310,CCS Procedure Code,94,11044.57,74,15170
2311,CCS Procedure Code,95,11059.56,85,2110
2312,CCS Procedure Code,96,11115.84,124,10669
2313,CCS Procedure Code,97,11139.33,226,1851
2314,CCS Procedure Code,98,11231.39,217,3247
2315,CCS Procedure Code,99,11339.57,109,785
2316,CCS Procedure Code,100,11404.125,25,272
2317,CCS Procedure Code,101,11437.98,21,88
2318,CCS Procedure Code,102,11443.28,95,3165
2319,CCS Procedure Code,103,11554.21,76,4943
2320,CCS Procedure Code,104,11571.335,26,1142
2321,CCS Procedure Code,105,11576.52,92,6536
2322,CCS Procedure Code,106,11717.51,130,575
2323,CCS Procedure Code,107,11812.2,166,469
2324,CCS Procedure Code,108,11925.45,118,1125
2325,CCS Procedure Code,109,12027.165,4,10576
2326,CCS Procedure Code,110,12036.09,116,260
2327,CCS Procedure Code,111,12072.91,24,38
2328,CCS Procedure Code,112,12280.9,84,16587
2329,CCS Procedure Code,113,12433.744999999999,47,30644
2330,CCS Procedure Code,114,12506.15,35,339
2331,CCS Procedure Code,115,12521.560000000001,145,2238
2332,CCS Procedure Code,116,12590.085,164,1272
2333,CCS Procedure Code,117,12627.670000000002,200,8
2334,CCS Procedure Code,118,12667.2,13,22
2335,CCS Procedure Code,119,12755.869999999999,28,32
2336,CCS Procedure Code,120,12879.77,8,1228
2337,CCS Procedure Code,121,12879.81,77,1209
2338,CCS Procedure Code,122,12907.74,51,4640
2339,CCS Procedure Code,123,12956.135,165,454
2340,CCS Procedure Code,124,12970.095,103,1222
2341,CCS Procedure Code,125,12997.34,119,1023
2342,CCS Procedure Code,126,13076.65,69,803
2343,CCS Procedure Code,127,13077.65,174,5669
2344,CCS Procedure Code,128,13149.66,100,1570
2345,CCS Procedure Code,129,13150.51,111,5622
2346,CCS Procedure Code,130,13370.87,150,143
2347,CCS Procedure Code,131,13432.395,88,8708
2348,CCS Procedure Code,132,13476.725,212,1498
2349,CCS Procedure Code,133,13643.145,6,3312
2350,CCS Procedure Code,134,13726.365,94,10658
2351,CCS Procedure Code,135,13884.84,87,753
2352,CCS Procedure Code,136,13926.07,181,85
2353,CCS Procedure Code,137,14048.58,114,4183
2354,CCS Procedure Code,138,14101.4,170,1897
2355,CCS Procedure Code,139,14124.57,93,3744
2356,CCS Procedure Code,140,14163.965,184,36
2357,CCS Procedure Code,141,14201.845000000001,82,116
2358,CCS Procedure Code,142,14297.02,86,4597
2359,CCS Procedure Code,143,14539.39,3,3853
2360,CCS Procedure Code,144,14827.76,144,2325
2361,CCS Procedure Code,145,14915.72,167,2469
2362,CCS Procedure Code,146,15102.19,98,13035
2363,CCS Procedure Code,147,15267.69,224,10637
2364,CCS Procedure Code,148,15273.24,223,7483
2365,CCS Procedure Code,149,15333.59,39,13055
2366,CCS Procedure Code,150,15377.84,207,28
2367,CCS Procedure Code,151,15780.494999999999,159,5462
2368,CCS Procedure Code,152,15877.165,97,6754
2369,CCS Procedure Code,153,16129.36,104,4452
2370,CCS Procedure Code,154,16192.3,147,8356
2371,CCS Procedure Code,155,16644.42,173,5279
2372,CCS Procedure Code,156,16972.67,148,5003
2373,CCS Procedure Code,157,17298.83,96,10517
2374,CCS Procedure Code,158,17335.935,215,2454
2375,CCS Procedure Code,159,17351.690000000002,112,3044
2376,CCS Procedure Code,160,17441.35,188,1400
2377,CCS Procedure Code,161,17565.07,175,11394
2378,CCS Procedure Code,162,17657.38,189,572
2379,CCS Procedure Code,163,17684.364999999998,190,400
2380,CCS Procedure Code,164,17785.655,40,1108
2381,CCS Procedure Code,165,17819.065000000002,45,24810
2382,CCS Procedure Code,166,17872.06,11,269
2383,CCS Procedure Code,167,17909.26,54,27137
2384,CCS Procedure Code,168,17926.51,216,74043
2385,CCS Procedure Code,169,17942.5,152,41041
2386,CCS Procedure Code,170,18014.23,12,1583
2387,CCS Procedure Code,171,18291.7,67,4650
2388,CCS Procedure Code,172,18500.895,110,1444
2389,CCS Procedure Code,173,18731.28,90,3401
2390,CCS Procedure Code,174,18757.84,191,629
2391,CCS Procedure Code,175,18855.64,146,13890
2392,CCS Procedure Code,176,18984.97,83,2245
2393,CCS Procedure Code,177,19060.7,154,5689
2394,CCS Procedure Code,178,19170.335,153,34228
2395,CCS Procedure Code,179,19359.77,162,5600
2396,CCS Procedure Code,180,19419.82,37,7148
2397,CCS Procedure Code,181,19523.18,89,186
2398,CCS Procedure Code,182,20084.375,46,8
2399,CCS Procedure Code,183,20701.45,161,2330
2400,CCS Procedure Code,184,21216.405,42,3752
2401,CCS Procedure Code,185,21223.04,38,180
2402,CCS Procedure Code,186,21686.375,78,9370
2403,CCS Procedure Code,187,21824.49,2,1565
2404,CCS Procedure Code,188,22264.83,142,3883
2405,CCS Procedure Code,189,22717.39,63,3835
2406,CCS Procedure Code,190,23133.495,60,2542
2407,CCS Procedure Code,191,23246.48,36,5365
2408,CCS Procedure Code,192,23376.495000000003,213,12780
2409,CCS Procedure Code,193,23388.11,99,7411
2410,CCS Procedure Code,194,24143.7,62,1930
2411,CCS Procedure Code,195,24178.715,79,2552
2412,CCS Procedure Code,196,24415.0,157,7981
2413,CCS Procedure Code,197,24822.91,172,1795
2414,CCS Procedure Code,198,24905.875,71,3608
2415,CCS Procedure Code,199,25768.445,211,1802
2416,CCS Procedure Code,200,26038.28,66,436
2417,CCS Procedure Code,201,26660.59,9,5993
2418,CCS Procedure Code,202,26932.39,75,555
2419,CCS Procedure Code,203,27203.38,55,5151
2420,CCS Procedure Code,204,28078.96,65,2625
2421,CCS Procedure Code,205,28480.28,61,17045
2422,CCS Procedure Code,206,28532.04,48,11633
2423,CCS Procedure Code,207,28672.675,72,1098
2424,CCS Procedure Code,208,29307.114999999998,7,2070
2425,CCS Procedure Code,209,29460.82,17,39
2426,CCS Procedure Code,210,30215.68,49,8795
2427,CCS Procedure Code,211,30488.69,204,214
2428,CCS Procedure Code,212,30683.120000000003,158,24144
2429,CCS Procedure Code,213,31346.2,73,1094
2430,CCS Procedure Code,214,33097.705,59,3570
2431,CCS Procedure Code,215,35577.19,1,5497
2432,CCS Procedure Code,216,45214.14,44,8387
2433,CCS Procedure Code,217,48673.68,52,186
2434,CCS Procedure Code,218,51827.994999999995,56,408
2435,CCS Procedure Code,219,60142.62,43,11685
2436,CCS Procedure Code,220,76476.72,105,1335
2437,CCS Procedure Code,221,91735.79,50,767
2438,CCS Procedure Code,222,118687.97,64,1626
2439,CCS Procedure Code,223,126825.735,34,3886
2440,CCS Procedure Code,224,196853.92,176,647
